MemberID,PhoneNo,StreetNo,Street,City,State,Zip,ExpiryDate
8441,(123) 123-8787,4230,Apple Lane,Juneau,AK,99801,2/20/2008 23:18:06
8443,(123) 123-8788,4231,Cannery Row,Phoenix,AZ,85011,2/22/2008 23:18:06
8445,(123) 123-8789,4232,Elm Street,Denver,CO,80201,2/24/2008 23:18:06
8447,(123) 123-8790,4233,Goshen Road,Tallahassee,FL,32301,2/26/2008 23:18:06
8449,(123) 123-8791,4234,Island Drive,Honolulu,HI,96800-3017,2/28/2008 23:18:06
8451,(123) 123-8792,4235,King Street,Baton Rouge,LA,70800,03/01/2008 23:18:06
8453,(123) 123-8793,4236,Maple Street,Annapolis,MD,21400,03/03/2008 23:18:06
8455,(123) 123-8794,4237,Oak Drive,Carson City,NV,89701,03/05/2008 23:18:06
8457,(123) 123-8795,4238,Queen Ann Drive,Salem,OR,97301,03/07/2008 23:18:06
8459,(123) 123-8796,4239,Stoney Way,Austin,TX,73301,03/09/2008 23:18:06
8461,(123) 123-8797,4240,University Lane,Richmond,VA,23173-1823,03/11/2008 23:18:06
8463,(123) 123-8798,4241,Willow Road,Charleston,WV,25300,3/13/2008 23:18:06
8465,(123) 123-8799,4242,Bowery Estates,Montgomery,AL,36100,3/15/2008 23:18:06
8467,(123) 123-8800,4243,Dogwood Drive,Sacramento,CA,94203,3/17/2008 23:18:06
8469,(123) 123-8801,4244,Fir Street,Washington,DC,20510-0001,3/19/2008 23:18:06
8471,(123) 123-8802,4245,The Highlands,Atlanta,GA,30026,3/21/2008 23:18:06
8473,(123) 123-8803,4246,James Road,Springfield,IL,62700,3/23/2008 23:18:06
8475,(123) 123-8804,4247,Larch Mont Road,Boston,MA,02138-7190,3/25/2008 23:18:06
8477,(123) 123-8805,4248,New Pike Road,Trenton,NJ,8600,3/27/2008 23:18:06
8479,(123) 123-8806,4249,Pine Place,Albany,NY,12200-2837,3/29/2008 23:18:06
8481,(123) 123-8807,4250,Race Track Road,Harrisburg,PA,17100,3/31/2008 23:18:06
8483,(123) 123-8808,4251,Tamarack Road,Salt Lake City,UT,84100,04/02/2008 23:18:06
8485,(123) 123-8809,4252,Valley Road,Olympia,WA,98507,04/04/2008 23:18:06
8487,(123) 123-8810,4253,Apple Lane,Juneau,AK,99801,04/06/2008 23:18:06
8489,(123) 123-8811,4254,Cannery Row,Phoenix,AZ,85011,04/08/2008 23:18:06
8491,(123) 123-8812,4255,Elm Street,Denver,CO,80201,04/10/2008 23:18:06
8493,(123) 123-8813,4256,Goshen Road,Tallahassee,FL,32301,04/12/2008 23:18:06
8495,(123) 123-8814,4257,Island Drive,Honolulu,HI,96800-3017,4/14/2008 23:18:06
8497,(123) 123-8815,4258,King Street,Baton Rouge,LA,70800,4/16/2008 23:18:06
8499,(123) 123-8816,4259,Maple Street,Annapolis,MD,21400,4/18/2008 23:18:06
8501,(123) 123-8817,4260,Oak Drive,Carson City,NV,89701,4/20/2008 23:18:06
8503,(123) 123-8818,4261,Queen Ann Drive,Salem,OR,97301,4/22/2008 23:18:06
8505,(123) 123-8819,4262,Stoney Way,Austin,TX,73301,4/24/2008 23:18:06
8507,(123) 123-8820,4263,University Lane,Richmond,VA,23173-1823,4/26/2008 23:18:06
8509,(123) 123-8821,4264,Willow Road,Charleston,WV,25300,4/28/2008 23:18:06
8511,(123) 123-8822,4265,Bowery Estates,Montgomery,AL,36100,4/30/2008 23:18:06
8513,(123) 123-8823,4266,Dogwood Drive,Sacramento,CA,94203,05/02/2008 23:18:06
8515,(123) 123-8824,4267,Fir Street,Washington,DC,20510-0001,05/04/2008 23:18:06
8517,(123) 123-8825,4268,The Highlands,Atlanta,GA,30026,05/06/2008 23:18:06
8519,(123) 123-8826,4269,James Road,Springfield,IL,62700,05/08/2008 23:18:06
8521,(123) 123-8827,4270,Larch Mont Road,Boston,MA,02138-7190,05/10/2008 23:18:06
8523,(123) 123-8828,4271,New Pike Road,Trenton,NJ,8600,05/12/2008 23:18:06
8525,(123) 123-8829,4272,Pine Place,Albany,NY,12200-2837,5/14/2008 23:18:06
8527,(123) 123-8830,4273,Race Track Road,Harrisburg,PA,17100,5/16/2008 23:18:06
8529,(123) 123-8831,4274,Tamarack Road,Salt Lake City,UT,84100,5/18/2008 23:18:06
8531,(123) 123-8832,4275,Valley Road,Olympia,WA,98507,5/20/2008 23:18:06
8533,(123) 123-8833,4276,Apple Lane,Juneau,AK,99801,5/22/2008 23:18:06
8535,(123) 123-8834,4277,Cannery Row,Phoenix,AZ,85011,5/24/2008 23:18:06
8537,(123) 123-8835,4278,Elm Street,Denver,CO,80201,5/26/2008 23:18:06
8539,(123) 123-8836,4279,Goshen Road,Tallahassee,FL,32301,5/28/2008 23:18:06
8541,(123) 123-8837,4280,Island Drive,Honolulu,HI,96800-3017,5/30/2008 23:18:06
8543,(123) 123-8838,4281,King Street,Baton Rouge,LA,70800,06/01/2008 23:18:06
8545,(123) 123-8839,4282,Maple Street,Annapolis,MD,21400,06/03/2008 23:18:06
8547,(123) 123-8840,4283,Oak Drive,Carson City,NV,89701,06/05/2008 23:18:06
8549,(123) 123-8841,4284,Queen Ann Drive,Salem,OR,97301,06/07/2008 23:18:06
8551,(123) 123-8842,4285,Stoney Way,Austin,TX,73301,06/09/2008 23:18:06
8553,(123) 123-8843,4286,University Lane,Richmond,VA,23173-1823,06/11/2008 23:18:06
8555,(123) 123-8844,4287,Willow Road,Charleston,WV,25300,6/13/2008 23:18:06
8557,(123) 123-8845,4288,Bowery Estates,Montgomery,AL,36100,6/15/2008 23:18:06
8559,(123) 123-8846,4289,Dogwood Drive,Sacramento,CA,94203,6/17/2008 23:18:06
8561,(123) 123-8847,4290,Fir Street,Washington,DC,20510-0001,6/19/2008 23:18:06
8563,(123) 123-8848,4291,The Highlands,Atlanta,GA,30026,6/21/2008 23:18:06
8565,(123) 123-8849,4292,James Road,Springfield,IL,62700,6/23/2008 23:18:06
8567,(123) 123-8850,4293,Larch Mont Road,Boston,MA,02138-7190,6/25/2008 23:18:06
8569,(123) 123-8851,4294,New Pike Road,Trenton,NJ,8600,6/27/2008 23:18:06
8571,(123) 123-8852,4295,Pine Place,Albany,NY,12200-2837,6/29/2008 23:18:06
8573,(123) 123-8853,4296,Race Track Road,Harrisburg,PA,17100,07/01/2008 23:18:06
8575,(123) 123-8854,4297,Tamarack Road,Salt Lake City,UT,84100,07/03/2008 23:18:06
8577,(123) 123-8855,4298,Valley Road,Olympia,WA,98507,07/05/2008 23:18:06
8579,(123) 123-8856,4299,Apple Lane,Juneau,AK,99801,07/07/2008 23:18:06
8581,(123) 123-8857,4300,Cannery Row,Phoenix,AZ,85011,07/09/2008 23:18:06
8583,(123) 123-8858,4301,Elm Street,Denver,CO,80201,07/11/2008 23:18:06
8585,(123) 123-8859,4302,Goshen Road,Tallahassee,FL,32301,7/13/2008 23:18:06
8587,(123) 123-8860,4303,Island Drive,Honolulu,HI,96800-3017,7/15/2008 23:18:06
8589,(123) 123-8861,4304,King Street,Baton Rouge,LA,70800,7/17/2008 23:18:06
8591,(123) 123-8862,4305,Maple Street,Annapolis,MD,21400,7/19/2008 23:18:06
8593,(123) 123-8863,4306,Oak Drive,Carson City,NV,89701,7/21/2008 23:18:06
8595,(123) 123-8864,4307,Queen Ann Drive,Salem,OR,97301,7/23/2008 23:18:06
8597,(123) 123-8865,4308,Stoney Way,Austin,TX,73301,7/25/2008 23:18:06
8599,(123) 123-8866,4309,University Lane,Richmond,VA,23173-1823,7/27/2008 23:18:06
8601,(123) 123-8867,4310,Willow Road,Charleston,WV,25300,7/29/2008 23:18:06
8603,(123) 123-8868,4311,Bowery Estates,Montgomery,AL,36100,7/31/2008 23:18:06
8605,(123) 123-8869,4312,Dogwood Drive,Sacramento,CA,94203,08/02/2008 23:18:06
8607,(123) 123-8870,4313,Fir Street,Washington,DC,20510-0001,08/04/2008 23:18:06
8609,(123) 123-8871,4314,The Highlands,Atlanta,GA,30026,08/06/2008 23:18:06
8611,(123) 123-8872,4315,James Road,Springfield,IL,62700,08/08/2008 23:18:06
8613,(123) 123-8873,4316,Larch Mont Road,Boston,MA,02138-7190,08/10/2008 23:18:06
8615,(123) 123-8874,4317,New Pike Road,Trenton,NJ,8600,08/12/2008 23:18:06
8617,(123) 123-8875,4318,Pine Place,Albany,NY,12200-2837,8/14/2008 23:18:06
8619,(123) 123-8876,4319,Race Track Road,Harrisburg,PA,17100,8/16/2008 23:18:06
8621,(123) 123-8877,4320,Tamarack Road,Salt Lake City,UT,84100,8/18/2008 23:18:06
8623,(123) 123-8878,4321,Valley Road,Olympia,WA,98507,8/20/2008 23:18:06
8625,(123) 123-8879,4322,Apple Lane,Juneau,AK,99801,8/22/2008 23:18:06
8627,(123) 123-8880,4323,Cannery Row,Phoenix,AZ,85011,8/24/2008 23:18:06
8629,(123) 123-8881,4324,Elm Street,Denver,CO,80201,8/26/2008 23:18:06
8631,(123) 123-8882,4325,Goshen Road,Tallahassee,FL,32301,8/28/2008 23:18:06
8633,(123) 123-8883,4326,Island Drive,Honolulu,HI,96800-3017,8/30/2008 23:18:06
8635,(123) 123-8884,4327,King Street,Baton Rouge,LA,70800,09/01/2008 23:18:06
8637,(123) 123-8885,4328,Maple Street,Annapolis,MD,21400,09/03/2008 23:18:06
8639,(123) 123-8886,4329,Oak Drive,Carson City,NV,89701,09/05/2008 23:18:06
8641,(123) 123-8887,4330,Queen Ann Drive,Salem,OR,97301,09/07/2008 23:18:06
8643,(123) 123-8888,4331,Stoney Way,Austin,TX,73301,09/09/2008 23:18:06
8645,(123) 123-8889,4332,University Lane,Richmond,VA,23173-1823,09/11/2008 23:18:06
8647,(123) 123-8890,4333,Willow Road,Charleston,WV,25300,9/13/2008 23:18:06
8649,(123) 123-8891,4334,Bowery Estates,Montgomery,AL,36100,9/15/2008 23:18:06
8651,(123) 123-8892,4335,Dogwood Drive,Sacramento,CA,94203,9/17/2008 23:18:06
8653,(123) 123-8893,4336,Fir Street,Washington,DC,20510-0001,9/19/2008 23:18:06
8655,(123) 123-8894,4337,The Highlands,Atlanta,GA,30026,9/21/2008 23:18:06
8657,(123) 123-8895,4338,James Road,Springfield,IL,62700,9/23/2008 23:18:06
8659,(123) 123-8896,4339,Larch Mont Road,Boston,MA,02138-7190,9/25/2008 23:18:06
8661,(123) 123-8897,4340,New Pike Road,Trenton,NJ,8600,9/27/2008 23:18:06
8663,(123) 123-8898,4341,Pine Place,Albany,NY,12200-2837,9/29/2008 23:18:06
8665,(123) 123-8899,4342,Race Track Road,Harrisburg,PA,17100,10/01/2008 23:18:06
8667,(123) 123-8900,4343,Tamarack Road,Salt Lake City,UT,84100,10/03/2008 23:18:06
8669,(123) 123-8901,4344,Valley Road,Olympia,WA,98507,10/05/2008 23:18:06
8671,(123) 123-8902,4345,Apple Lane,Juneau,AK,99801,10/07/2008 23:18:06
8673,(123) 123-8903,4346,Cannery Row,Phoenix,AZ,85011,10/09/2008 23:18:06
8675,(123) 123-8904,4347,Elm Street,Denver,CO,80201,10/11/2008 23:18:06
8677,(123) 123-8905,4348,Goshen Road,Tallahassee,FL,32301,10/13/2008 23:18:06
8679,(123) 123-8906,4349,Island Drive,Honolulu,HI,96800-3017,10/15/2008 23:18:06
8681,(123) 123-8907,4350,King Street,Baton Rouge,LA,70800,10/17/2008 23:18:06
8683,(123) 123-8908,4351,Maple Street,Annapolis,MD,21400,10/19/2008 23:18:06
8685,(123) 123-8909,4352,Oak Drive,Carson City,NV,89701,10/21/2008 23:18:06
8687,(123) 123-8910,4353,Queen Ann Drive,Salem,OR,97301,10/23/2008 23:18:06
8689,(123) 123-8911,4354,Stoney Way,Austin,TX,73301,10/25/2008 23:18:06
8691,(123) 123-8912,4355,University Lane,Richmond,VA,23173-1823,10/27/2008 23:18:06
8693,(123) 123-8913,4356,Willow Road,Charleston,WV,25300,10/29/2008 23:18:06
8695,(123) 123-8914,4357,Bowery Estates,Montgomery,AL,36100,10/31/2008 23:18:06
8697,(123) 123-8915,4358,Dogwood Drive,Sacramento,CA,94203,11/02/2008 23:18:06
8699,(123) 123-8916,4359,Fir Street,Washington,DC,20510-0001,11/04/2008 23:18:06
8701,(123) 123-8917,4360,The Highlands,Atlanta,GA,30026,11/06/2008 23:18:06
8703,(123) 123-8918,4361,James Road,Springfield,IL,62700,11/08/2008 23:18:06
8705,(123) 123-8919,4362,Larch Mont Road,Boston,MA,02138-7190,11/10/2008 23:18:06
8707,(123) 123-8920,4363,New Pike Road,Trenton,NJ,8600,11/12/2008 23:18:06
8709,(123) 123-8921,4364,Pine Place,Albany,NY,12200-2837,11/14/2008 23:18:06
8711,(123) 123-8922,4365,Race Track Road,Harrisburg,PA,17100,11/16/2008 23:18:06
8713,(123) 123-8923,4366,Tamarack Road,Salt Lake City,UT,84100,11/18/2008 23:18:06
8715,(123) 123-8924,4367,Valley Road,Olympia,WA,98507,11/20/2008 23:18:06
8717,(123) 123-8925,4368,Apple Lane,Juneau,AK,99801,11/22/2008 23:18:06
8719,(123) 123-8926,4369,Cannery Row,Phoenix,AZ,85011,11/24/2008 23:18:06
8721,(123) 123-8927,4370,Elm Street,Denver,CO,80201,11/26/2008 23:18:06
8723,(123) 123-8928,4371,Goshen Road,Tallahassee,FL,32301,11/28/2008 23:18:06
8725,(123) 123-8929,4372,Island Drive,Honolulu,HI,96800-3017,11/30/2008 23:18:06
8727,(123) 123-8930,4373,King Street,Baton Rouge,LA,70800,12/02/2008 23:18:06
8729,(123) 123-8931,4374,Maple Street,Annapolis,MD,21400,12/04/2008 23:18:06
8731,(123) 123-8932,4375,Oak Drive,Carson City,NV,89701,12/06/2008 23:18:06
8733,(123) 123-8933,4376,Queen Ann Drive,Salem,OR,97301,12/08/2008 23:18:06
8735,(123) 123-8934,4377,Stoney Way,Austin,TX,73301,12/10/2008 23:18:06
8737,(123) 123-8935,4378,University Lane,Richmond,VA,23173-1823,12/12/2008 23:18:06
8739,(123) 123-8936,4379,Willow Road,Charleston,WV,25300,12/14/2008 23:18:06
8741,(123) 123-8937,4380,Bowery Estates,Montgomery,AL,36100,12/16/2008 23:18:06
8743,(123) 123-8938,4381,Dogwood Drive,Sacramento,CA,94203,12/18/2008 23:18:06
8745,(123) 123-8939,4382,Fir Street,Washington,DC,20510-0001,12/20/2008 23:18:06
8747,(123) 123-8940,4383,The Highlands,Atlanta,GA,30026,12/22/2008 23:18:06
8749,(123) 123-8941,4384,James Road,Springfield,IL,62700,12/24/2008 23:18:06
8751,(123) 123-8942,4385,Larch Mont Road,Boston,MA,02138-7190,12/26/2008 23:18:06
8753,(123) 123-8943,4386,New Pike Road,Trenton,NJ,8600,12/28/2008 23:18:06
8755,(123) 123-8944,4387,Pine Place,Albany,NY,12200-2837,12/30/2008 23:18:06
8757,(123) 123-8945,4388,Race Track Road,Harrisburg,PA,17100,01/01/2009 23:18:06
8759,(123) 123-8946,4389,Tamarack Road,Salt Lake City,UT,84100,01/03/2009 23:18:06
8761,(123) 123-8947,4390,Valley Road,Olympia,WA,98507,01/06/2008 23:18:06
8763,(123) 123-8948,4391,Apple Lane,Juneau,AK,99801,01/08/2008 23:18:06
8765,(123) 123-8949,4392,Cannery Row,Phoenix,AZ,85011,01/10/2008 23:18:06
8767,(123) 123-8950,4393,Elm Street,Denver,CO,80201,01/12/2008 23:18:06
8769,(123) 123-8951,4394,Goshen Road,Tallahassee,FL,32301,1/14/2008 23:18:06
8771,(123) 123-8952,4395,Island Drive,Honolulu,HI,96800-3017,1/16/2008 23:18:06
8773,(123) 123-8953,4396,King Street,Baton Rouge,LA,70800,1/18/2008 23:18:06
8775,(123) 123-8954,4397,Maple Street,Annapolis,MD,21400,1/20/2008 23:18:06
8777,(123) 123-8955,4398,Oak Drive,Carson City,NV,89701,1/22/2008 23:18:06
8779,(123) 123-8956,4399,Queen Ann Drive,Salem,OR,97301,1/24/2008 23:18:06
8781,(123) 123-8957,4400,Stoney Way,Austin,TX,73301,1/26/2008 23:18:06
8783,(123) 123-8958,4401,University Lane,Richmond,VA,23173-1823,1/28/2008 23:18:06
8785,(123) 123-8959,4402,Willow Road,Charleston,WV,25300,1/30/2008 23:18:06
8787,(123) 123-8960,4403,Bowery Estates,Montgomery,AL,36100,02/01/2008 23:18:06
8789,(123) 123-8961,4404,Dogwood Drive,Sacramento,CA,94203,02/03/2008 23:18:06
8791,(123) 123-8962,4405,Fir Street,Washington,DC,20510-0001,02/05/2008 23:18:06
8793,(123) 123-8963,4406,The Highlands,Atlanta,GA,30026,02/07/2008 23:18:06
8795,(123) 123-8964,4407,James Road,Springfield,IL,62700,02/09/2008 23:18:06
8797,(123) 123-8965,4408,Larch Mont Road,Boston,MA,02138-7190,02/11/2008 23:18:06
8799,(123) 123-8966,4409,New Pike Road,Trenton,NJ,8600,2/13/2008 23:18:06
8801,(123) 123-8967,4410,Pine Place,Albany,NY,12200-2837,2/15/2008 23:18:06
8803,(123) 123-8968,4411,Race Track Road,Harrisburg,PA,17100,2/17/2008 23:18:06
8805,(123) 123-8969,4412,Tamarack Road,Salt Lake City,UT,84100,2/19/2008 23:18:06
8807,(123) 123-8970,4413,Valley Road,Olympia,WA,98507,2/21/2008 23:18:06
8809,(123) 123-8971,4414,Apple Lane,Juneau,AK,99801,2/23/2008 23:18:06
8811,(123) 123-8972,4415,Cannery Row,Phoenix,AZ,85011,2/25/2008 23:18:06
8813,(123) 123-8973,4416,Elm Street,Denver,CO,80201,2/27/2008 23:18:06
8815,(123) 123-8974,4417,Goshen Road,Tallahassee,FL,32301,2/29/2008 23:18:06
8817,(123) 123-8975,4418,Island Drive,Honolulu,HI,96800-3017,03/02/2008 23:18:06
8819,(123) 123-8976,4419,King Street,Baton Rouge,LA,70800,03/04/2008 23:18:06
8821,(123) 123-8977,4420,Maple Street,Annapolis,MD,21400,03/06/2008 23:18:06
8823,(123) 123-8978,4421,Oak Drive,Carson City,NV,89701,03/08/2008 23:18:06
8825,(123) 123-8979,4422,Queen Ann Drive,Salem,OR,97301,03/10/2008 23:18:06
8827,(123) 123-8980,4423,Stoney Way,Austin,TX,73301,03/12/2008 23:18:06
8829,(123) 123-8981,4424,University Lane,Richmond,VA,23173-1823,3/14/2008 23:18:06
8831,(123) 123-8982,4425,Willow Road,Charleston,WV,25300,3/16/2008 23:18:06
8833,(123) 123-8983,4426,Bowery Estates,Montgomery,AL,36100,3/18/2008 23:18:06
8835,(123) 123-8984,4427,Dogwood Drive,Sacramento,CA,94203,3/20/2008 23:18:06
8837,(123) 123-8985,4428,Fir Street,Washington,DC,20510-0001,3/22/2008 23:18:06
8839,(123) 123-8986,4429,The Highlands,Atlanta,GA,30026,3/24/2008 23:18:06
8841,(123) 123-8987,4430,James Road,Springfield,IL,62700,3/26/2008 23:18:06
8843,(123) 123-8988,4431,Larch Mont Road,Boston,MA,02138-7190,3/28/2008 23:18:06
8845,(123) 123-8989,4432,New Pike Road,Trenton,NJ,8600,3/30/2008 23:18:06
8847,(123) 123-8990,4433,Pine Place,Albany,NY,12200-2837,04/01/2008 23:18:06
8849,(123) 123-8991,4434,Race Track Road,Harrisburg,PA,17100,04/03/2008 23:18:06
8851,(123) 123-8992,4435,Tamarack Road,Salt Lake City,UT,84100,04/05/2008 23:18:06
8853,(123) 123-8993,4436,Valley Road,Olympia,WA,98507,04/07/2008 23:18:06
8855,(123) 123-8994,4437,Apple Lane,Juneau,AK,99801,04/09/2008 23:18:06
8857,(123) 123-8995,4438,Cannery Row,Phoenix,AZ,85011,04/11/2008 23:18:06
8859,(123) 123-8996,4439,Elm Street,Denver,CO,80201,4/13/2008 23:18:06
8861,(123) 123-8997,4440,Goshen Road,Tallahassee,FL,32301,4/15/2008 23:18:06
8863,(123) 123-8998,4441,Island Drive,Honolulu,HI,96800-3017,4/17/2008 23:18:06
8865,(123) 123-8999,4442,King Street,Baton Rouge,LA,70800,4/19/2008 23:18:06
8867,(123) 123-9000,4443,Maple Street,Annapolis,MD,21400,4/21/2008 23:18:06
8869,(123) 123-9001,4444,Oak Drive,Carson City,NV,89701,4/23/2008 23:18:06
8871,(123) 123-9002,4445,Queen Ann Drive,Salem,OR,97301,4/25/2008 23:18:06
8873,(123) 123-9003,4446,Stoney Way,Austin,TX,73301,4/27/2008 23:18:06
8875,(123) 123-9004,4447,University Lane,Richmond,VA,23173-1823,4/29/2008 23:18:06
8877,(123) 123-9005,4448,Willow Road,Charleston,WV,25300,05/01/2008 23:18:06
8879,(123) 123-9006,4449,Bowery Estates,Montgomery,AL,36100,05/03/2008 23:18:06
8881,(123) 123-9007,4450,Dogwood Drive,Sacramento,CA,94203,05/05/2008 23:18:06
8883,(123) 123-9008,4451,Fir Street,Washington,DC,20510-0001,05/07/2008 23:18:06
8885,(123) 123-9009,4452,The Highlands,Atlanta,GA,30026,05/09/2008 23:18:06
8887,(123) 123-9010,4453,James Road,Springfield,IL,62700,05/11/2008 23:18:06
8889,(123) 123-9011,4454,Larch Mont Road,Boston,MA,02138-7190,5/13/2008 23:18:06
8891,(123) 123-9012,4455,New Pike Road,Trenton,NJ,8600,5/15/2008 23:18:06
8893,(123) 123-9013,4456,Pine Place,Albany,NY,12200-2837,5/17/2008 23:18:06
8895,(123) 123-9014,4457,Race Track Road,Harrisburg,PA,17100,5/19/2008 23:18:06
8897,(123) 123-9015,4458,Tamarack Road,Salt Lake City,UT,84100,5/21/2008 23:18:06
8899,(123) 123-9016,4459,Valley Road,Olympia,WA,98507,5/23/2008 23:18:06
8901,(123) 123-9017,4460,Apple Lane,Juneau,AK,99801,5/25/2008 23:18:06
8903,(123) 123-9018,4461,Cannery Row,Phoenix,AZ,85011,5/27/2008 23:18:06
8905,(123) 123-9019,4462,Elm Street,Denver,CO,80201,5/29/2008 23:18:06
8907,(123) 123-9020,4463,Goshen Road,Tallahassee,FL,32301,5/31/2008 23:18:06
8909,(123) 123-9021,4464,Island Drive,Honolulu,HI,96800-3017,06/02/2008 23:18:06
8911,(123) 123-9022,4465,King Street,Baton Rouge,LA,70800,06/04/2008 23:18:06
8913,(123) 123-9023,4466,Maple Street,Annapolis,MD,21400,06/06/2008 23:18:06
8915,(123) 123-9024,4467,Oak Drive,Carson City,NV,89701,06/08/2008 23:18:06
8917,(123) 123-9025,4468,Queen Ann Drive,Salem,OR,97301,06/10/2008 23:18:06
8919,(123) 123-9026,4469,Stoney Way,Austin,TX,73301,06/12/2008 23:18:06
8921,(123) 123-9027,4470,University Lane,Richmond,VA,23173-1823,6/14/2008 23:18:06
8923,(123) 123-9028,4471,Willow Road,Charleston,WV,25300,6/16/2008 23:18:06
8925,(123) 123-9029,4472,Bowery Estates,Montgomery,AL,36100,6/18/2008 23:18:06
8927,(123) 123-9030,4473,Dogwood Drive,Sacramento,CA,94203,6/20/2008 23:18:06
8929,(123) 123-9031,4474,Fir Street,Washington,DC,20510-0001,6/22/2008 23:18:06
8931,(123) 123-9032,4475,The Highlands,Atlanta,GA,30026,6/24/2008 23:18:06
8933,(123) 123-9033,4476,James Road,Springfield,IL,62700,6/26/2008 23:18:06
8935,(123) 123-9034,4477,Larch Mont Road,Boston,MA,02138-7190,6/28/2008 23:18:06
8937,(123) 123-9035,4478,New Pike Road,Trenton,NJ,8600,6/30/2008 23:18:06
8939,(123) 123-9036,4479,Pine Place,Albany,NY,12200-2837,07/02/2008 23:18:06
8941,(123) 123-9037,4480,Race Track Road,Harrisburg,PA,17100,07/04/2008 23:18:06
8943,(123) 123-9038,4481,Tamarack Road,Salt Lake City,UT,84100,07/06/2008 23:18:06
8945,(123) 123-9039,4482,Valley Road,Olympia,WA,98507,07/08/2008 23:18:06
8947,(123) 123-9040,4483,Apple Lane,Juneau,AK,99801,07/10/2008 23:18:06
8949,(123) 123-9041,4484,Cannery Row,Phoenix,AZ,85011,07/12/2008 23:18:06
8951,(123) 123-9042,4485,Elm Street,Denver,CO,80201,7/14/2008 23:18:06
8953,(123) 123-9043,4486,Goshen Road,Tallahassee,FL,32301,7/16/2008 23:18:06
8955,(123) 123-9044,4487,Island Drive,Honolulu,HI,96800-3017,7/18/2008 23:18:06
8957,(123) 123-9045,4488,King Street,Baton Rouge,LA,70800,7/20/2008 23:18:06
8959,(123) 123-9046,4489,Maple Street,Annapolis,MD,21400,7/22/2008 23:18:06
8961,(123) 123-9047,4490,Oak Drive,Carson City,NV,89701,7/24/2008 23:18:06
8963,(123) 123-9048,4491,Queen Ann Drive,Salem,OR,97301,7/26/2008 23:18:06
8965,(123) 123-9049,4492,Stoney Way,Austin,TX,73301,7/28/2008 23:18:06
8967,(123) 123-9050,4493,University Lane,Richmond,VA,23173-1823,7/30/2008 23:18:06
8969,(123) 123-9051,4494,Willow Road,Charleston,WV,25300,08/01/2008 23:18:06
8971,(123) 123-9052,4495,Bowery Estates,Montgomery,AL,36100,08/03/2008 23:18:06
8973,(123) 123-9053,4496,Dogwood Drive,Sacramento,CA,94203,08/05/2008 23:18:06
8975,(123) 123-9054,4497,Fir Street,Washington,DC,20510-0001,08/07/2008 23:18:06
8977,(123) 123-9055,4498,The Highlands,Atlanta,GA,30026,08/09/2008 23:18:06
8979,(123) 123-9056,4499,James Road,Springfield,IL,62700,08/11/2008 23:18:06
8981,(123) 123-9057,4500,Larch Mont Road,Boston,MA,02138-7190,8/13/2008 23:18:06
8983,(123) 123-9058,4501,New Pike Road,Trenton,NJ,8600,8/15/2008 23:18:06
8985,(123) 123-9059,4502,Pine Place,Albany,NY,12200-2837,8/17/2008 23:18:06
8987,(123) 123-9060,4503,Race Track Road,Harrisburg,PA,17100,8/19/2008 23:18:06
8989,(123) 123-9061,4504,Tamarack Road,Salt Lake City,UT,84100,8/21/2008 23:18:06
8991,(123) 123-9062,4505,Valley Road,Olympia,WA,98507,8/23/2008 23:18:06
8993,(123) 123-9063,4506,Apple Lane,Juneau,AK,99801,8/25/2008 23:18:06
8995,(123) 123-9064,4507,Cannery Row,Phoenix,AZ,85011,8/27/2008 23:18:06
8997,(123) 123-9065,4508,Elm Street,Denver,CO,80201,8/29/2008 23:18:06
8999,(123) 123-9066,4509,Goshen Road,Tallahassee,FL,32301,8/31/2008 23:18:06
9001,(123) 123-9067,4510,Island Drive,Honolulu,HI,96800-3017,09/02/2008 23:18:06
9003,(123) 123-9068,4511,King Street,Baton Rouge,LA,70800,09/04/2008 23:18:06
9005,(123) 123-9069,4512,Maple Street,Annapolis,MD,21400,09/06/2008 23:18:06
9007,(123) 123-9070,4513,Oak Drive,Carson City,NV,89701,09/08/2008 23:18:06
9009,(123) 123-9071,4514,Queen Ann Drive,Salem,OR,97301,09/10/2008 23:18:06
9011,(123) 123-9072,4515,Stoney Way,Austin,TX,73301,09/12/2008 23:18:06
9013,(123) 123-9073,4516,University Lane,Richmond,VA,23173-1823,9/14/2008 23:18:06
9015,(123) 123-9074,4517,Willow Road,Charleston,WV,25300,9/16/2008 23:18:06
